date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:12:08	51/51	---MCZ	200	added ('OK')	text/plain	date:Thu,%2006%20Oct%202022%2015:12:07%20GMT	https://fonts.googleapis.com/robots.txt		(from https://bestbuyfor.me/carbofix-buy/page2.php)
12:12:08	14/14	---M--	200	added ('OK')	text/plain	etag:%2243a75-e-5e70145ec64af%22	http://bestbuyfor.me/robots.txt		(from https://bestbuyfor.me/carbofix-buy/page2.php)
12:12:10	45948/45948	---M--	200	added ('OK')	image/png	etag:%2243d26-b37c-5e95d598a56b8%22	https://bestbuyfor.me/carbofix-buy/img/favicon.png	/Users/kelven/websites/CarboFix/bestbuyfor.me/carbofix-buy/img/favicon.png	(from https://bestbuyfor.me/carbofix-buy/terms-of-use.html)
12:12:12	89476/89476	URF---	200	added ('OK%20(cached)')	application/x-javascript		https://bestbuyfor.me/carbofix-buy/js/jquery-3.5.1.min.js	/Users/kelven/websites/CarboFix/bestbuyfor.me/carbofix-buy/js/jquery-3.5.1.min.js	(from https://bestbuyfor.me/carbofix-buy/page2.php)
12:12:12	18327/18327	---MCZ	200	added ('OK')	text/css	etag:W/%2243d45-4797-5e95d66e39337%22	https://bestbuyfor.me/carbofix-buy/css/styles.css	/Users/kelven/websites/CarboFix/bestbuyfor.me/carbofix-buy/css/styles.css	(from https://bestbuyfor.me/carbofix-buy/terms-of-use.html)
12:12:12	45948/45948	URF---	200	added ('OK%20(cached)')	image/png		https://bestbuyfor.me/carbofix-buy/img/bottles-header.png?v=1665068493	/Users/kelven/websites/CarboFix/bestbuyfor.me/carbofix-buy/img/bottles-header7358.png	(from https://bestbuyfor.me/carbofix-buy/page2.php)
12:12:13	73701/73701	URF---	200	added ('OK%20(cached)')	image/png		https://bestbuyfor.me/carbofix-buy/img/fda.png?v=1665068493	/Users/kelven/websites/CarboFix/bestbuyfor.me/carbofix-buy/img/fda7358.png	(from https://bestbuyfor.me/carbofix-buy/page2.php)
12:12:13	45948/45948	URF---	200	added ('OK%20(cached)')	image/png		https://bestbuyfor.me/carbofix-buy/img/favicon.png	/Users/kelven/websites/CarboFix/bestbuyfor.me/carbofix-buy/img/favicon.png	(from https://bestbuyfor.me/carbofix-buy/terms-of-use.html)
12:12:13	231/231	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2006%20Oct%202022%2015:12:13%20GMT	https://bestbuyfor.me/carbofix-buy/css/image/before.png	/Users/kelven/websites/CarboFix/bestbuyfor.me/carbofix-buy/css/image/before.10.delayed	(from https://bestbuyfor.me/carbofix-buy/css/styles.css?v=1665068493)
12:12:14	230/230	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2006%20Oct%202022%2015:12:14%20GMT	https://bestbuyfor.me/carbofix-buy/css/image/after.png	/Users/kelven/websites/CarboFix/bestbuyfor.me/carbofix-buy/css/image/after.png	(from https://bestbuyfor.me/carbofix-buy/css/styles.css?v=1665068493)
12:12:16	486318/486318	---M--	200	added ('OK')	image/jpeg	etag:%2243d33-76bae-5ca8d5e7cf400%22	https://bestbuyfor.me/carbofix-buy/img/header.jpg?v=1	/Users/kelven/websites/CarboFix/bestbuyfor.me/carbofix-buy/img/header3860.jpg	(from https://bestbuyfor.me/carbofix-buy/css/styles.css?v=1665068493)
12:12:17	96713/96713	---M--	200	added ('OK')	image/png	etag:%2243d2a-179c9-5e95d53996758%22	https://bestbuyfor.me/carbofix-buy/img/bonus_bg.png	/Users/kelven/websites/CarboFix/bestbuyfor.me/carbofix-buy/img/bonus_bg.png	(from https://bestbuyfor.me/carbofix-buy/css/styles.css?v=1665068493)
12:12:19	14409/14409	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2243d35-3849-5e95d53999e07%22	https://bestbuyfor.me/carbofix-buy/img/box-bg.svg	/Users/kelven/websites/CarboFix/bestbuyfor.me/carbofix-buy/img/box-bg.svg	(from https://bestbuyfor.me/carbofix-buy/css/styles.css?v=1665068493)
12:12:19	14/14	---M--	200	added ('OK')	text/plain	etag:%2243a75-e-5e70145ec64af%22	http://bestbuyfor.me/robots.txt		(from https://bestbuyfor.me/carbofix-buy/page2.php)
